회사명,거래소코드,회계년도,매출액증가율(IFRS),매출액순이익률(IFRS),총자본투자효율(IFRS),CASH FLOW 대 부채비율(IFRS),총자본회전률(IFRS)
(주)나이벡,138610,2018/12,-17.37,-79.61,3.9,-7.43,0.22
(주)나이벡,138610,2019/12,78.34,-29.36,6.8,-19.05,0.32
(주)나이벡,138610,2020/12,-31.55,-57.22,0.3,-3.22,0.14
(주)나이벡,138610,2021/12,114.33,-42.13,3.88,0.61,0.26
(주)나이벡,138610,2022/12,59.04,-17.48,5.69,8.15,0.34
(주)나이스디앤비,130580,2011/12,7.05,14.23,12.61,69.31,0.95
(주)나이스디앤비,130580,2012/12,10.54,15.68,44.65,76.92,0.81
(주)나이스디앤비,130580,2013/12,1.59,15.38,42.29,88.52,0.75
(주)나이스디앤비,130580,2014/12,7.9,17.15,40.43,78.48,0.73
(주)나이스디앤비,130580,2015/12,12.05,18.03,42.18,79.17,0.72
(주)나이스디앤비,130580,2016/12,1.4,18.08,43.15,92.76,0.67
(주)나이스디앤비,130580,2017/12,34.59,15.35,48.17,70.62,0.8
(주)나이스디앤비,130580,2018/12,30.44,18.59,56.65,79.35,0.9
(주)나이스디앤비,130580,2019/12,19.24,18.09,55.68,69.9,0.9
(주)나이스디앤비,130580,2020/12,19.93,17.33,58.63,84.25,0.93
(주)나이스디앤비,130580,2021/12,7.32,18.53,56.19,90.15,0.87
(주)나이스디앤비,130580,2022/12,-2.27,15.19,48.62,94.51,0.77
(주)나이코,192240,2014/12,,,,,
(주)나이코,192240,2015/12,,,,,
(주)나인테크,267320,2017/12,,,,,
(주)나인테크,267320,2018/12,,,,,
(주)나인테크,267320,2019/12,,,,,
(주)나인테크,267320,2020/12,0,-1.87,6.12,-13.55,0.9
(주)나인테크,267320,2021/12,-4.23,-9.35,-0.21,-13.04,0.81
(주)나인테크,267320,2022/12,20.42,0.04,6.11,-2.14,0.7
(주)내츄럴엔도텍,168330,2013/12,0,22.88,39.81,145.06,1.23
(주)내츄럴엔도텍,168330,2014/12,47.21,16.73,33.83,104.92,1.58
(주)내츄럴엔도텍,168330,2015/12,-64.13,-37.96,-22.75,9,0.57
(주)내츄럴엔도텍,168330,2016/12,-85.27,-196.57,-9.65,-32.73,0.09
(주)내츄럴엔도텍,168330,2017/12,40.92,-104.4,-0.89,-42.45,0.11
(주)내츄럴엔도텍,168330,2018/12,-3.75,-185.62,-15.91,-26.65,0.13
(주)내츄럴엔도텍,168330,2019/12,-25.61,-231.63,-16.98,-17.53,0.13
(주)내츄럴엔도텍,168330,2020/12,100.65,-16.32,9.41,-8.02,0.28
(주)내츄럴엔도텍,168330,2021/12,4.1,-25.94,5.01,-34.06,0.29
(주)내츄럴엔도텍,168330,2022/12,-16.56,-85.04,-10.83,-113.38,0.27
(주)네오리진,094860,2010/12,2.07,-13.98,4.15,-11.08,0.77
(주)네오리진,094860,2011/12,10.91,2.86,16.03,-3.41,0.72
(주)네오리진,094860,2012/12,5.82,-11.32,2.05,15.54,0.61
(주)네오리진,094860,2013/12,68.52,-29.82,-3.27,16.93,0.98
(주)네오리진,094860,2014/12,-16.81,-52.66,-24.51,6.26,0.96
(주)네오리진,094860,2015/12,-64.11,-27.21,31.9,-29.4,0.54
(주)네오리진,094860,2016/12,-14.17,6.33,35.2,-8.95,0.69
(주)네오리진,094860,2017/12,-15.23,2.42,29.09,26.38,0.54
(주)네오리진,094860,2018/12,0.36,-41.72,8.98,2.12,0.56
(주)네오리진,094860,2019/12,24.33,-24.19,17.68,25.6,0.78
(주)네오리진,094860,2020/12,-15.94,-19.01,33.43,23.12,0.74
(주)네오리진,094860,2021/12,117.93,-11.45,5.89,-20.1,0.64
(주)네오리진,094860,2022/12,51.14,2.2,13.52,-35.87,0.6
(주)네오셈,253590,2018/12,,,,,
(주)네오셈,253590,2019/12,0,-6.87,1.51,-17.96,0.41
(주)네오셈,253590,2020/12,86.73,11.03,16.73,18.28,0.78
(주)네오셈,253590,2021/12,-26.89,11.35,10.79,7.6,0.49
(주)네오셈,253590,2022/12,111.57,12.29,18.12,-16.25,0.83
(주)네오오토,212560,2015/12,6.08,6.63,28.11,39.87,1.09
(주)네오오토,212560,2016/12,21.8,5.61,27.28,32.37,1.1
(주)네오오토,212560,2017/12,-8.75,3.22,21.82,26.74,0.94
(주)네오오토,212560,2018/12,-10.14,5.03,17.1,28.09,0.82
(주)네오오토,212560,2019/12,2.77,2.11,17.3,28.75,0.84
(주)네오오토,212560,2020/12,-0.8,3.02,18.2,23.55,0.82
(주)네오오토,212560,2021/12,21.16,4.61,21.31,27.95,0.98
(주)네오오토,212560,2022/12,15.22,4.79,23.25,37.65,1.09
(주)네오위즈,095660,2010/12,52.68,7.85,21.37,45.41,1.16
(주)네오위즈,095660,2011/12,39.92,13.38,31.82,19.84,1.16
(주)네오위즈,095660,2012/12,-0.62,0.64,19.86,20.25,0.97
(주)네오위즈,095660,2013/12,-36.84,14.21,23.32,51.63,0.64
(주)네오위즈,095660,2014/12,-62.45,0.91,9.96,66.82,0.28
(주)네오위즈,095660,2015/12,-9.72,-2.9,5.63,34.67,0.28
(주)네오위즈,095660,2016/12,-6.62,3.09,8.47,95.42,0.28
(주)네오위즈,095660,2017/12,-9.18,-24.21,-2.72,77.49,0.29
(주)네오위즈,095660,2018/12,45.6,-3.06,2.91,43.72,0.43
(주)네오위즈,095660,2019/12,30.24,3.21,11.95,59.28,0.55
(주)네오위즈,095660,2020/12,10.7,20.7,19.84,64.83,0.55
(주)네오위즈,095660,2021/12,-3.66,31.14,28.65,65.24,0.45
(주)네오위즈,095660,2022/12,1.37,2.25,20.1,60,0.44
(주)네오위즈홀딩스,042420,2010/12,-45.08,217.43,11.29,90.29,0.05
(주)네오위즈홀딩스,042420,2011/12,24.89,193.7,10.38,1.82,0.05
(주)네오위즈홀딩스,042420,2012/12,45.78,120.78,6.85,29.03,0.07
(주)네오위즈홀딩스,042420,2013/12,-81.24,-79.07,-4.38,2383.89,0.01
(주)네오위즈홀딩스,042420,2014/12,-55.84,413.47,0.53,905.55,0.01
(주)네오위즈홀딩스,042420,2015/12,-59.86,10193.06,20.13,14.55,0
(주)네오위즈홀딩스,042420,2016/12,-14.44,-1258.89,-2.63,-180.09,0
(주)네오위즈홀딩스,042420,2017/12,1.54,-1856.1,-3.77,-285.72,0
(주)네오위즈홀딩스,042420,2018/12,25.78,-716.17,-2.35,84.79,0
(주)네오위즈홀딩스,042420,2019/12,168.15,309.99,2.51,34.39,0.01
(주)네오위즈홀딩스,042420,2020/12,-46.81,-353.93,-1.17,-266.77,0
(주)네오위즈홀딩스,042420,2021/12,-15.56,605.49,2.56,-15.58,0
(주)네오위즈홀딩스,042420,2022/12,-7.96,-26.67,0.13,210.66,0
(주)네오이뮨텍,950220,2021/12,0,0,-22.35,-146.07,0
(주)네오이뮨텍,950220,2022/12,0,0,-40.46,-218.84,0
(주)네오크레마,311390,2019/12,-15.16,6.82,12.27,19.14,0.47
(주)네오크레마,311390,2020/12,19.93,10.26,14.5,20.27,0.47
(주)네오크레마,311390,2021/12,3.54,4.3,12.47,37.49,0.47
(주)네오크레마,311390,2022/12,4.75,-3.7,4.63,3.22,0.37
(주)네오티스,085910,2010/12,1.46,11.06,18.23,118.24,0.38
(주)네오티스,085910,2011/12,24.55,13.62,21.26,65.67,0.45
(주)네오티스,085910,2012/12,19.86,12.33,23.63,48.37,0.5
(주)네오티스,085910,2013/12,3.72,6.15,17.17,23.52,0.47
(주)네오티스,085910,2014/12,3.79,6.85,18.4,31.04,0.46
(주)네오티스,085910,2015/12,-5.12,-12.26,9.79,25.29,0.44
(주)네오티스,085910,2016/12,12.4,-3.89,14.32,12.86,0.5
(주)네오티스,085910,2017/12,8.24,-16.72,8.24,12.57,0.54
(주)네오티스,085910,2018/12,3.96,6.64,20.47,14.04,0.56
(주)네오티스,085910,2019/12,-5.82,3.22,19.52,7.86,0.5
(주)네오티스,085910,2020/12,-10.42,0.4,13.2,9.81,0.41
(주)네오티스,085910,2021/12,19.56,9.14,18.18,9.84,0.44
(주)네오티스,085910,2022/12,11.39,6.09,18.47,4.4,0.46
(주)네오팜,092730,2010/12,0.36,8.43,18.74,29.75,0.45
(주)네오팜,092730,2011/12,15.57,5.34,14.99,51.43,0.51
(주)네오팜,092730,2012/12,10.8,3.45,14.95,53.31,0.55
(주)네오팜,092730,2013/12,7.26,9.41,20.09,33.19,0.58
(주)네오팜,092730,2014/12,27.14,10.03,24.91,98.27,0.73
(주)네오팜,092730,2015/12,40.47,9.47,28.27,83.12,0.94
(주)네오팜,092730,2016/12,17.5,19.38,38.17,100.29,0.97
(주)네오팜,092730,2017/12,26.73,22.69,40.25,114.86,1.02
(주)네오팜,092730,2018/12,23.87,23.82,40.38,101.41,1
(주)네오팜,092730,2019/12,26,21.72,27.27,103.46,0.85
(주)네오팜,092730,2020/12,-2.54,21.34,24.83,118.08,0.64
(주)네오팜,092730,2021/12,7.38,19.01,24.38,148.32,0.64
(주)네오팜,092730,2022/12,-3.73,21.31,22.99,152.71,0.57
(주)네오퍼플,028090,2010/12,-36.83,-5.78,10.13,21.72,0.65
(주)네오퍼플,028090,2011/12,-11.8,-15.96,-0.61,16.9,0.73
(주)네오퍼플,028090,2012/12,-23.29,-50.54,-17.29,-13.14,0.6
(주)네오펙트,290660,2018/12,0,-212.13,-16.5,-73.42,0.11
(주)네오펙트,290660,2019/12,15,-327.08,-28.41,-25.12,0.12
(주)네오펙트,290660,2020/12,-48.46,-348.69,-7.63,-30.06,0.06
(주)네오펙트,290660,2021/12,51.56,-129.79,-1.83,-21.31,0.08
(주)네오펙트,290660,2022/12,-38.46,-396.54,-12.77,-14.86,0.05
(주)네온테크,306620,2018/12,,,,,
(주)네온테크,306620,2019/12,,,,,
(주)네온테크,306620,2020/12,0,-15.72,4.82,5.44,0.57
(주)네온테크,306620,2021/12,12.06,-12.87,7.2,-8.71,0.59
(주)네온테크,306620,2022/12,11.73,-19.9,5.81,-10.84,0.54
(주)네이블커뮤니케이션즈,153460,2012/12,37.19,20.2,52.18,42.97,1.09
(주)네이블커뮤니케이션즈,153460,2013/12,-23.02,5.39,44.25,62.72,0.7
(주)네이블커뮤니케이션즈,153460,2014/12,8.58,2.15,43.24,-10.28,0.8
(주)네이블커뮤니케이션즈,153460,2015/12,-4.02,1.72,40.05,7.38,0.75
(주)네이블커뮤니케이션즈,153460,2016/12,-5.54,0.7,31.39,70.18,0.63
(주)네이블커뮤니케이션즈,153460,2017/12,-37.6,-47.02,20.02,-11.5,0.39
(주)네이블커뮤니케이션즈,153460,2018/12,17.52,-14.81,35.53,-106.61,0.54
(주)네이블커뮤니케이션즈,153460,2019/12,-21.93,-3.02,35.65,-73.37,0.46
(주)네이블커뮤니케이션즈,153460,2020/12,-4.24,4.87,30.15,-76.41,0.45
(주)네이블커뮤니케이션즈,153460,2021/12,37.4,16.84,35.01,12.85,0.56
(주)네이블커뮤니케이션즈,153460,2022/12,12.51,28.84,36.3,128.17,0.54
(주)네이처셀,007390,2010/12,-23.44,-0.9,18.38,-1.89,1.05
(주)네이처셀,007390,2011/12,-22.9,-7.12,7.86,6.9,0.9
(주)네이처셀,007390,2012/12,19.35,-6.98,9.5,4.11,1.07
(주)네이처셀,007390,2013/12,7.36,-12.01,11.38,-0.7,1.22
(주)네이처셀,007390,2014/12,-13.19,7.47,19.33,4,1.07
(주)네이처셀,007390,2015/12,20.5,-4.37,9.93,3.83,0.87
(주)네이처셀,007390,2016/12,-12.33,-12.03,9.36,-3.13,0.54
(주)네이처셀,007390,2017/12,1.6,-1.69,14.26,5.58,0.52
(주)네이처셀,007390,2018/12,-1.84,8.37,15.16,36.83,0.51
(주)네이처셀,007390,2019/12,-13.64,3.91,8.02,18.08,0.32
(주)네이처셀,007390,2020/12,-27.53,-112.86,-13.21,-10.96,0.19
(주)네이처셀,007390,2021/12,32.8,-144.26,-31.84,-88.37,0.29
(주)네이처셀,007390,2022/12,-2.93,-37.53,0.9,-33.44,0.26
(주)네패스,033640,2010/12,8.07,7.1,23.07,24.52,0.96
(주)네패스,033640,2011/12,-9.53,7.1,23.29,19.71,0.78
(주)네패스,033640,2012/12,19.22,7.51,24.23,17.78,0.88
(주)네패스,033640,2013/12,-10.78,-8.15,11.34,24.75,0.74
(주)네패스,033640,2014/12,-16.57,-18.46,8.2,21.61,0.62
(주)네패스,033640,2015/12,14.55,4,26.82,29.77,0.74
(주)네패스,033640,2016/12,1.96,3.07,28.13,32.59,0.79
(주)네패스,033640,2017/12,17.03,2.41,31.17,35.62,0.92
(주)네패스,033640,2018/12,2.21,8.19,39.71,43.14,0.92
(주)네패스,033640,2019/12,28.44,6.49,26.71,29.51,1.01
(주)네패스,033640,2020/12,-20.98,6.89,20.12,26.56,0.69
(주)네패스,033640,2021/12,28.35,5.56,18.84,14.38,0.82
(주)네패스,033640,2022/12,20.72,2.93,23.15,18.87,0.9
(주)네패스아크,330860,2020/12,0,-51.81,2.38,25.38,0.22
(주)네패스아크,330860,2021/12,68.34,21.54,21.4,25.06,0.32
(주)네패스아크,330860,2022/12,34.72,16.7,27.61,39.33,0.35
(주)넥스지,081970,2010/12,19.11,14.24,23.26,115.7,0.74
(주)넥스지,081970,2011/12,8.38,13.93,22.97,83.83,0.7
(주)넥스지,081970,2012/12,-16,14.28,19.46,71.23,0.54
(주)넥스지,081970,2013/12,-4.87,8.2,20.85,152.11,0.5
(주)넥스지,081970,2014/12,23.89,4.74,18.64,53.56,0.59
(주)넥스지,081970,2015/12,4.41,1.93,24.33,44.42,0.59
(주)넥스지,081970,2016/12,8.91,1.84,22.75,68.46,0.65
(주)넥스지,081970,2017/12,-12.4,4.3,23.12,72.36,0.56
(주)넥스턴바이오사이언스,089140,2010/12,111.45,10.09,21.04,30.72,0.99
(주)넥스턴바이오사이언스,089140,2011/12,9.12,11.24,23.47,44.29,0.93
(주)넥스턴바이오사이언스,089140,2012/12,-22.12,11.4,22.5,77.1,0.72
(주)넥스턴바이오사이언스,089140,2013/12,3.17,12.92,23.18,50.46,0.75
(주)넥스턴바이오사이언스,089140,2014/12,-6.84,15.6,23.14,86.04,0.64
(주)넥스턴바이오사이언스,089140,2015/12,-21.11,8.41,16.46,132.45,0.49
(주)넥스턴바이오사이언스,089140,2016/12,359.61,23.09,27.78,99.36,1.13
(주)넥스턴바이오사이언스,089140,2017/12,-41.23,15.51,11.76,340.39,0.45
(주)넥스턴바이오사이언스,089140,2018/12,-39.03,20.82,9.12,40.84,0.26
(주)넥스턴바이오사이언스,089140,2019/12,21.75,17.75,10.26,123.35,0.3
(주)넥스턴바이오사이언스,089140,2020/12,-70.15,-25.15,0.64,57.51,0.09
(주)넥스턴바이오사이언스,089140,2021/12,75.24,-5.08,3.87,6.59,0.14
(주)넥스턴바이오사이언스,089140,2022/12,-24.22,-12.71,2.17,4.42,0.08
(주)넥스트아이,137940,2011/12,1.45,24.97,29.59,270.47,0.83
(주)넥스트아이,137940,2012/12,29.47,21.62,27.01,101.15,0.77
(주)넥스트아이,137940,2013/12,4.02,17.58,22.1,81.01,0.66
(주)넥스트아이,137940,2014/12,12.12,13.76,19.61,71.14,0.64
(주)넥스트아이,137940,2015/12,-14.25,9.87,15.72,46.4,0.52
(주)넥스트아이,137940,2016/12,-0.98,4.7,9.79,12.25,0.35
(주)넥스트아이,137940,2017/12,15.87,-9.73,4.61,3.47,0.27
(주)넥스트아이,137940,2018/12,-0.01,-53.75,-4.29,-0.66,0.25
(주)넥스트아이,137940,2019/12,-6.86,-36.56,-0.75,-4.83,0.25
(주)넥스트아이,137940,2020/12,-25.17,291.92,48.97,-11.96,0.15
(주)넥스트아이,137940,2021/12,-11.19,-75.29,-5.01,-11.68,0.12
(주)넥스트아이,137940,2022/12,19.95,-8.13,2.36,-16.86,0.16
(주)넥스트엔터테인먼트월드,160550,2014/12,0,7.8,5.42,-14.51,0.31
(주)넥스트엔터테인먼트월드,160550,2015/12,40.78,6,2.09,-18.59,0.42
(주)넥스트엔터테인먼트월드,160550,2016/12,35.75,2.42,5.64,-7.3,0.51
(주)넥스트엔터테인먼트월드,160550,2017/12,-45.16,-7.18,-0.26,-10.06,0.26
(주)넥스트엔터테인먼트월드,160550,2018/12,53.72,-11.88,-0.33,2.03,0.4
(주)넥스트엔터테인먼트월드,160550,2019/12,-25.29,-8.05,2.32,5.29,0.31
(주)넥스트엔터테인먼트월드,160550,2020/12,-1.86,3.5,5.61,-1.5,0.32
(주)넥스트엔터테인먼트월드,160550,2021/12,-49.21,-23.73,-2.33,-8.95,0.16
(주)넥스트엔터테인먼트월드,160550,2022/12,85.53,-21.32,-3.88,-5.68,0.28
(주)넥스트칩,396270,2022/12,-47.41,-213.14,-28.43,-534.65,0.31
(주)넥스틴,348210,2020/12,426.37,29.1,40.65,55.67,1.37
(주)넥스틴,348210,2021/12,15.5,31.96,41.71,98.73,0.88
(주)넥스틴,348210,2022/12,101.27,38.01,55.29,144.45,1.17
(주)넥슨게임즈,225570,2015/12,,,,,
(주)넥슨게임즈,225570,2016/12,,,,,
(주)넥슨게임즈,225570,2017/12,0,-13.72,39.81,67.06,0.52
(주)넥슨게임즈,225570,2018/12,5.25,-53.32,71.46,-6.47,0.65
(주)넥슨게임즈,225570,2019/12,20.84,-59.91,35.41,-31.42,0.56
(주)넥슨게임즈,225570,2020/12,185.65,32.06,82.29,20.02,0.97
(주)넥슨게임즈,225570,2021/12,-22.51,-12.62,45.27,39.46,0.57
(주)넥슨게임즈,225570,2022/12,108.19,4.32,36.58,34.03,0.59
(주)넵튠,217270,2015/12,,,,,
(주)넵튠,217270,2016/12,0,-29.22,10.73,47.87,0.17
(주)넵튠,217270,2017/12,-3.17,544.21,54.19,-0.02,0.1
(주)넵튠,217270,2018/12,-7.48,-485.3,-20.32,-5.47,0.06
(주)넵튠,217270,2019/12,19.42,-283.61,-21.35,-2.77,0.07
(주)넵튠,217270,2020/12,-4.65,765.77,41.96,0.04,0.05
(주)넵튠,217270,2021/12,-32.8,1694.11,23.77,-10.63,0.02
(주)넵튠,217270,2022/12,-1.64,-3094.83,-39.54,-19.63,0.01
(주)넷웨이브,047730,2010/12,-37.91,-3.79,12.83,16.84,0.98
(주)넷웨이브,047730,2011/12,-38.1,-35.44,-9.07,-25.26,0.74
(주)노랑풍선,104620,2019/12,-18.01,-2.19,24.05,7.56,0.71
(주)노랑풍선,104620,2020/12,-73.76,-32.25,6.59,-25.95,0.21
(주)노랑풍선,104620,2021/12,-87.41,-403.13,0.58,-40.97,0.03
(주)노랑풍선,104620,2022/12,737.2,-115.87,-8.68,-12.07,0.23
(주)노바렉스,194700,2018/12,32.71,9.77,31.47,36.83,1.2
(주)노바렉스,194700,2019/12,48.26,9.39,28.91,6.47,1.21
(주)노바렉스,194700,2020/12,40.06,11.45,28.58,8.16,1.2
(주)노바렉스,194700,2021/12,24.92,9.49,29.27,17.83,1.19
(주)노바렉스,194700,2022/12,0.85,7.15,26.91,24.72,1.07
(주)노바텍,285490,2018/12,0,26.04,31.53,406.19,0.79
(주)노바텍,285490,2019/12,-3.99,21.93,20.16,250.64,0.64
(주)노바텍,285490,2020/12,-23.83,26.51,19.02,98.99,0.34
(주)노바텍,285490,2021/12,-8.25,44.39,20.99,45.03,0.26
(주)노바텍,285490,2022/12,18.05,41.08,15.18,201.09,0.31
(주)노블엠앤비,106520,2012/12,43.23,10.92,32.31,15.49,1.16
(주)노블엠앤비,106520,2013/12,82.63,10.13,36.59,21.38,1.38
(주)노블엠앤비,106520,2014/12,-49.47,-8.24,17.02,28.36,0.66
(주)노블엠앤비,106520,2015/12,-15.94,-17.01,5.26,1.54,0.56
(주)노블엠앤비,106520,2016/12,-19.43,-102.69,-35.36,-15.8,0.47
(주)노블엠앤비,106520,2017/12,6.19,-51.45,-12.06,-17.51,0.58
(주)노블엠앤비,106520,2018/12,5.88,-71.93,-26.04,-6.97,0.63
(주)노블엠앤비,106520,2019/12,9.96,-18.54,3.56,4.13,0.71
(주)노블엠앤비,106520,2020/12,-55.78,-180.48,-58.4,-2.65,0.41
(주)노블엠앤비,106520,2021/12,-27.67,-105.83,-0.29,-10.97,0.29
(주)노블엠앤비,106520,2022/12,-28.96,-277.16,-62.93,-14.87,0.2
(주)녹십자셀,031390,2010/12,-2.78,-475.72,-19.6,-37.91,0.05
(주)녹십자셀,031390,2011/12,-1.27,-195.38,-4.42,-150.17,0.06
(주)녹십자셀,031390,2012/12,173.16,-150.68,-21.42,-66.18,0.19
(주)녹십자셀,031390,2013/12,-60.44,-158.18,-9.29,-12.67,0.08
(주)녹십자셀,031390,2014/12,20.46,-112.61,-6.32,-95.76,0.1
(주)녹십자셀,031390,2015/12,142.31,27.68,14.68,47.65,0.25
(주)녹십자셀,031390,2016/12,14.3,11.2,12.46,99.33,0.28
(주)녹십자셀,031390,2017/12,64.06,3.67,8.53,7.59,0.24
(주)녹십자셀,031390,2018/12,43.14,48.87,19.47,12.21,0.23
(주)녹십자셀,031390,2019/12,27.66,30.05,16.12,7.93,0.26
(주)녹십자셀,031390,2020/12,12.45,8.48,11.35,9.81,0.25
(주)녹십자엠에스,142280,2014/12,31.21,4.57,24.9,3.96,1.71
(주)녹십자엠에스,142280,2015/12,9.8,0.78,15.4,-9.1,1.49
(주)녹십자엠에스,142280,2016/12,-3.51,-2.38,14.55,9.1,1.34
(주)녹십자엠에스,142280,2017/12,13.86,-2.91,15.94,21.01,1.66
(주)녹십자엠에스,142280,2018/12,-12.01,-12.25,5.68,3.31,1.46
(주)녹십자엠에스,142280,2019/12,8.99,-17.72,-5.92,-6.67,1.28
(주)녹십자엠에스,142280,2020/12,17.97,5.37,16.68,-16.75,1.19
(주)녹십자엠에스,142280,2021/12,-9.16,-21.13,-9.69,-25.42,1.05
(주)녹십자엠에스,142280,2022/12,9.91,-3.98,10.8,-8.62,1.22
(주)녹십자웰빙,234690,2019/12,24.23,8.51,22.31,23.06,0.92
(주)녹십자웰빙,234690,2020/12,12.95,2.02,17.37,-1.23,0.68
(주)녹십자웰빙,234690,2021/12,20.32,7.37,21.98,2.46,0.72
(주)녹십자웰빙,234690,2022/12,20.62,7.29,23.02,9.72,0.76
(주)녹원씨엔아이,065560,2010/12,-15.16,0.08,32.86,12.13,1.35
(주)녹원씨엔아이,065560,2011/12,1.86,2.03,44.83,6.15,1.35
(주)녹원씨엔아이,065560,2012/12,-33.42,-37.5,8.2,-32.16,1.08
(주)녹원씨엔아이,065560,2013/12,-29.34,-31.85,-18.81,-65.31,0.99
(주)녹원씨엔아이,065560,2014/12,-74.87,-110.09,-9.66,-155.65,0.24
(주)녹원씨엔아이,065560,2015/12,130.33,-178.94,-61.95,-116.12,0.44
(주)녹원씨엔아이,065560,2016/12,-48.25,-293.55,-83.38,-287.66,0.26
(주)녹원씨엔아이,065560,2017/12,12.16,-167.89,-4.23,-5.28,0.1
(주)녹원씨엔아이,065560,2018/12,629.04,10.65,14.03,1.03,0.35
(주)녹원씨엔아이,065560,2019/12,-4.99,-28.78,0.1,14.95,0.31
(주)녹원씨엔아이,065560,2020/12,-44.17,-89.11,-8.95,6.35,0.18
(주)녹원씨엔아이,065560,2021/12,-9.69,-223.91,-45.7,0.04,0.19
(주)녹원씨엔아이,065560,2022/12,-27.91,-172.7,-19.2,25.7,0.18
(주)누리플랜,069140,2010/12,12.66,6.63,20.27,0.82,1.16
(주)누리플랜,069140,2011/12,12.11,6.55,20.85,-4.31,1.09
(주)누리플랜,069140,2012/12,-24.84,-2.95,9.66,4.09,0.8
(주)누리플랜,069140,2013/12,-12.17,-8.18,4.4,4.57,0.73
(주)누리플랜,069140,2014/12,-22.26,-32.1,-14.07,-2.06,0.71
(주)누리플랜,069140,2015/12,5.01,1.5,16.15,-6.4,0.97
(주)누리플랜,069140,2016/12,7.06,6.89,19.2,-8.79,1.01
(주)누리플랜,069140,2017/12,0.48,0.08,11.1,-4.36,0.93
(주)누리플랜,069140,2018/12,-8.02,1.17,20.31,-1.4,0.79
(주)누리플랜,069140,2019/12,3.52,-10.69,8.47,-2.48,0.7
(주)누리플랜,069140,2020/12,13.93,7.75,20.02,1.67,0.66
(주)누리플랜,069140,2021/12,14.69,2.18,16.22,-0.72,0.67
(주)누리플랜,069140,2022/12,-19.37,-26.55,2.83,1.35,0.53
(주)누리플렉스,040160,2010/12,-9.37,-8.69,4.03,-0.45,0.62
(주)누리플렉스,040160,2011/12,-20.41,-4.17,7.21,20.99,0.52
(주)누리플렉스,040160,2012/12,-28.88,-51.47,-13.5,14.76,0.42
(주)누리플렉스,040160,2013/12,21.63,20.75,21.07,-1.35,0.54
(주)누리플렉스,040160,2014/12,7.21,6.06,11.62,0.43,0.55
(주)누리플렉스,040160,2015/12,54.41,11.83,19.02,0.37,0.83
(주)누리플렉스,040160,2016/12,-10.62,13.61,16.04,33.6,0.66
(주)누리플렉스,040160,2017/12,102.02,-4.9,5.33,4.09,0.92
(주)누리플렉스,040160,2018/12,52.04,7.14,23.28,-2.76,1.2
(주)누리플렉스,040160,2019/12,-31.53,8.78,19.53,21.01,0.87
(주)누리플렉스,040160,2020/12,-32.7,-0.53,8.7,24.68,0.61
(주)누리플렉스,040160,2021/12,-51.96,12.69,9.56,4.86,0.27
(주)누리플렉스,040160,2022/12,126.9,8.56,13.76,3.84,0.55
(주)누보,332290,2019/12,,,,,
(주)누보,332290,2020/12,,,,,
(주)누보,332290,2021/12,,,,,
(주)누보,332290,2022/12,0,-7.34,18.15,-26.35,0.87
(주)뉴로메카,348340,2022/12,31.2,-85.82,-7.32,-108.68,0.28
(주)뉴로스,126870,2012/12,-12.59,10.25,20.92,-14.1,0.61
(주)뉴로스,126870,2013/12,8.81,6.19,15.26,1.46,0.57
(주)뉴로스,126870,2014/12,-9.73,-3.86,8.6,-9.08,0.45
(주)뉴로스,126870,2015/12,14.47,2.96,12.12,-11.71,0.47
(주)뉴로스,126870,2016/12,17.49,5.13,12.62,11.74,0.5
(주)뉴로스,126870,2017/12,-1.62,-13.3,4.55,-1.81,0.4
(주)뉴로스,126870,2018/12,6.25,-17.92,0.15,-8.04,0.35
(주)뉴로스,126870,2019/12,13.99,-52.17,-10.51,-0.44,0.35
(주)뉴로스,126870,2020/12,-18.47,-118.9,-35.67,2.94,0.33
(주)뉴로스,126870,2021/12,24.88,-21.23,1.32,-1.68,0.56
(주)뉴보텍,060260,2010/12,-11.96,-6.45,10.78,-5.09,1.08
(주)뉴보텍,060260,2011/12,11.03,-8.42,7.74,-2.02,1.21
(주)뉴보텍,060260,2012/12,-4.89,1,23.84,1.94,1.28
(주)뉴보텍,060260,2013/12,0.58,0.83,22.01,21.24,1.35
(주)뉴보텍,060260,2014/12,-11.87,-1.11,21.43,14.47,1.16
(주)뉴보텍,060260,2015/12,14.03,2.7,25.42,17.27,1.28
(주)뉴보텍,060260,2016/12,2.39,1.72,24.61,20.48,1.21
(주)뉴보텍,060260,2017/12,14.27,-2.32,21.55,-4.54,1.32
(주)뉴보텍,060260,2018/12,-2.55,-4.7,25.01,-15.16,1.31
(주)뉴보텍,060260,2019/12,4.49,4.32,21.53,9.53,1.09
(주)뉴보텍,060260,2020/12,1.6,-9.57,10.17,3.81,0.84
(주)뉴보텍,060260,2021/12,10.69,-18.38,8.66,-5.63,0.88
(주)뉴보텍,060260,2022/12,-2.11,-4.34,19.3,-3.27,0.88
(주)뉴인텍,012340,2010/12,54.84,2.02,17.78,-4.7,1.09
